# this table describes the count for each observation concept in OBSERVATION_FACTS.txt ##
cpt,count
LOINC:19261-7,6102
DEPT|1070011360009|EPIC,6095
DEPT|1030334026001|EPIC,6083
MDCTN:27906,6079
ICD9:593.9,6073
DEPT|1070011001072|EPIC,6073
MDCTN:435,6072
ICD10:Z92.21,6059
MDCTN:28971,6056
MDCTN:27905,6033
LOINC:13458-5,6022
ICD10:I26.99,6021
CPT:93000,6020
ICD9:415.19,6017
ICD10:E53.8,6006
ICD10:Z86.711,5998
ICD9:592.0,5997
MDCTN:324,5990
CPT:36416,5988
LOINC:5796-8,5983
MDCTN:9926,5979
ICD9:724.4,5967
ICD10:Z68.1,5945
DEPT|1040142100001|EPIC,5941
DEPT|1080170441023|EPIC,5939
CPT:99222,5938
MDCTN:5008,5930
ICD10:N20.0,5929
ICD9:V58.12,5923
MDCTN:27858,5923
ICD10:I50.33,5902
ICD10:R30.0,5901
LOINC:2947-0,5899
MDCTN:451,5896
MDCTN:6436,5896
DEPT|1070100375003|EPIC,5895
MDCTN:36962,5891
DEPT|1080055440022|EPIC,5889
DEPT|1061053420019|EPIC,5887
MDCTN:106804,5877
MDCTN:7327,5869
ICD9:721.3,5857
ICD10:J45.20,5856
MDCTN:95811,5856
DEPT|1070011320114|EPIC,5855
MDCTN:2009,5852
ICD10:F17.200,5841
CLIN|120|ADS,5831
ICD9:462,5830
MDCTN:25118,5824
DEPT|1040076100001|EPIC,5817
MDCTN:24268,5816
CPT:43239,5813
DEPT|1070015001068|EPIC,5804
ICD9:296.80,5804
MDCTN:40840026,5797
MDCTN:128976,5797
CLIN|587|ADS,5796
ICD9:518.0,5788
MDCTN:4424,5784
MDCTN:3584,5783
LOINC:30313-1,5779
MDCTN:68387090090|ADS,5774
MDCTN:40840720,5768
DEPT|1081087454001|EPIC,5750
ICD9:429.9,5745
CLIN|131|ADS,5736
ICD10:M85.80,5731
MDCTN:6498,5722
CLIN|112|ADS,5721
ICD10:G40.909,5720
CLIN|146|ADS,5713
CPT:95115,5704
MDCTN:2444,5701
CPT:80061,5699
ICD9:788.20,5696
DEPT|1062123460001|EPIC,5695
MDCTN:400372,5671
MDCTN:40698,5669
ICD10:R56.9,5660
ICD10:R18.8,5659
ICD9:780.39,5655
MDCTN:122633,5653
DEPT|1080160438020|EPIC,5651
ICD9:285.29,5644
DEPT|1070011360013|EPIC,5639
MDCTN:105640,5638
ICD9:453.40,5627
ICD10:R00.2,5625
MDCTN:128148,5620
ICD9:789.59,5611
ICD10:J32.9,5609
LOINC:14118-4,5609
ICD10:I47.2,5595
MDCTN:5490,5573
MDCTN:29302,5573
DEPT|1060128360010|EPIC,5570
ICD10:I47.1,5569
MDCTN:7224,5569
ICD10:M25.551,5564
ICD10:Z85.3,5561
MDCTN:29270,5557
ICD9:V44.1,5556
MDCTN:19433,5540
MDCTN:119866,5537
ICD10:F31.9,5536
CLIN|163|ADS,5536
MDCTN:16123,5523
MDCTN:121573,5517
CLIN|800|ADS,5516
MDCTN:127439,5515
MDCTN:100491,5509
ICD10:R59.0,5504
LOINC:62292-8,5483
CPT:74177,5473
ICD10:I50.23,5464
MDCTN:18386,5461
ICD10:Z93.1,5459
MDCTN:33513,5454
DEPT|1080418437001|EPIC,5426
MDCTN:24914,5420
MDCTN:76988,5419
ICD9:266.2,5409
MDCTN:410039,5406
MDCTN:13089,5404
MDCTN:18621,5395
MDCTN:1740,5394
MDCTN:40800001,5390
CPT:70450,5390
MDCTN:24216,5385
MDCTN:11634,5381
ICD10:K74.60,5379
MDCTN:8118,5373
MDCTN:1300,5357
ICD9:V03.82,5354
ICD10:E78.00,5348
ICD10:D50.0,5343
SOC_HIST:SMKLSS_TBCCO_USE:CURUSER,5335
MDCTN:27859,5332
ICD9:389.9,5330
ICD10:C91.00,5329
ICD10:J98.4,5325
MDCTN:400395,5324
MDCTN:20566,5320
MDCTN:4991,5308
ICD9:493.20,5305
MDCTN:7227,5303
ICD10:I50.42,5301
ICD9:555.9,5297
MDCTN:400499,5291
MDCTN:11024,5290
MDCTN:2511,5274
CPT:90935,5274
ICD10:C34.91,5256
ICD10:N40.0,5255
MDCTN:54868462600|ADS,5242
ICD10:Z98.84,5237
ICD10:Z98.1,5236
ICD10:M48.06,5233
DEPT|1070011360028|EPIC,5225
DEPT|1070011001015|EPIC,5221
MDCTN:408147,5221
MDCTN:10117,5220
ICD9:728.87,5213
MDCTN:31863,5213
ICD9:564.1,5209
MDCTN:9631,5205
MDCTN:28899,5200
DEPT|1061091420044|EPIC,5185
ICD9:V12.55,5174
ICD10:I89.0,5164
MDCTN:7877,5163
LOINC:1798-8,5155
MDCTN:8750,5153
MDCTN:125500,5152
ICD10:J40,5150
ICD10:G93.40,5148
ICD9:345.90,5142
DEPT|1010323008003|EPIC,5142
ICD9:V42.7,5130
DEPT|1020059001002|EPIC,5129
ICD10:Z79.02,5128
ICD9:571.8,5121
MDCTN:410021,5112
MDCTN:2025,5111
ICD10:R73.9,5107
ICD10:R26.9,5105
ICD9:211.3,5101
MDCTN:26546,5097
MDCTN:2365,5097
DEPT|1010317019001|EPIC,5082
MDCTN:10246,5081
ICD9:611.72,5072
ICD10:J02.9,5071
DEPT|1080064451033|EPIC,5061
MDCTN:24586,5057
ICD9:277.02,5052
MDCTN:400061,5052
CPT:85025,5049
MDCTN:163918,5046
CLIN|462|ADS,5046
MDCTN:41142,5042
DEPT|1070011360011|EPIC,5037
MDCTN:4236,5033
PRNT_LOC|501|EPIC,5033
ICD10:C79.31,5032
MDCTN:12025,5031
ICD10:R00.1,5028
ICD10:R06.09,5023
DEPT|1070295311001|EPIC,5018
MDCTN:81453,5012
MDCTN:25246,5008
ICD9:434.91,5002
MDCTN:13132,5001
ICD10:J96.21,5001
ICD10:H91.90,5000
CLIN|354|ADS,4990
MDCTN:177077,4986
MDCTN:10181,4979
MDCTN:10855,4979
DEPT|1061031420026|EPIC,4976
ICD9:250.50,4976
HCPCS:J3301,4976
MDCTN:30148,4972
ICD9:427.32,4967
CPT:45380,4964
MDCTN:123276,4959
CPT:90834,4951
ICD9:042,4950
ICD10:M25.552,4940
MDCTN:21372,4934
MDCTN:10236,4934
PYR:743,4933
MDCTN:5943,4926
LOINC:2711-0,4923
ICD10:Z92.3,4915
MDCTN:6246,4915
ICD9:692.9,4910
ICD9:250.01,4904
ICD9:295.70,4899
ICD10:R63.4,4898
CPT:20610,4894
DEPT|1061094412004|EPIC,4884
CPT:99245,4884
ICD10:K44.9,4881
ICD9:V17.3,4881
LOINC:2284-8,4880
MDCTN:10781,4880
ICD10:F10.10,4878
PYR:490,4878
ICD10:N17.0,4877
ICD9:070.70,4868
ICD9:433.10,4860
MDCTN:98373,4856
CPT:81002,4854
ICD9:V58.89,4852
ICD9:309.81,4851
MDCTN:105899,4843
ICD10:R79.89,4840
CPT:80048,4830
MDCTN:6432,4828
ICD9:789.06,4826
MDCTN:1079,4821
ICD10:R10.13,4819
MDCTN:18920,4812
ICD10:K57.30,4805
MDCTN:12211,4802
ICD9:288.00,4798
MDCTN:27921,4788
MDCTN:14087,4783
ICD10:Z00.6,4776
ICD9:135,4775
DEPT|1061289404001|EPIC,4774
ICD10:R10.84,4771
MDCTN:664,4755
ICD9:427.1,4749
MDCTN:9927,4736
MDCTN:34153,4735
DEPT|1070011360004|EPIC,4729
ICD9:070.54,4720
MDCTN:105902,4717
ICD10:Z91.19,4716
ICD9:457.1,4700
CLIN|136|ADS,4699
MDCTN:30961,4697
ICD9:288.60,4685
ICD10:Z88.1,4681
ICD10:I48.1,4675
LOINC:40665-2,4675
CPT:99217,4674
DEPT|1080010443025|EPIC,4672
LOINC:33762-6,4663
CPT:93018,4651
CLIN|549|ADS,4645
ICD10:I87.2,4644
ICD9:785.0,4644
ICD9:553.3,4640
MDCTN:2516,4636
ICD10:I35.0,4631
DEPT|1070015001225|EPIC,4630
ICD10:L97.529,4626
MDCTN:9938,4615
MDCTN:177326,4592
DEPT|1061127418017|EPIC,4586
ICD9:780.97,4573
ICD9:428.32,4567
ICD9:V43.64,4565
MDCTN:68387024115|ADS,4562
ICD10:E87.0,4554
ICD9:99.04,4550
ICD9:366.16,4549
ICD10:R41.82,4546
DEPT|1070011001225|EPIC,4533
ICD10:M54.16,4532
CPT:92134,4526
ICD10:R31.9,4525
ICD9:303.90,4525
ICD9:491.21,4521
ICD9:715.36,4514
MDCTN:97252,4512
MDCTN:40800023,4508
CLIN|479|ADS,4492
MDCTN:68387024025|ADS,4492
ICD9:V87.41,4490
ICD10:I25.119,4480
ICD10:Z90.710,4479
MDCTN:27103,4472
ICD9:238.75,4468
PYR:750,4468
DEPT|1080034431013|EPIC,4467
MDCTN:123657,4465
MDCTN:9924,4457
PYR:715,4457
MDCTN:10404,4450
MDCTN:78420,4445
DEPT|1070015001203|EPIC,4441
DEPT|1020059001017|EPIC,4439
ICD9:783.3,4438
MDCTN:40800035,4436
MDCTN:68387016590|ADS,4428
ICD10:R60.9,4419
ICD9:V10.83,4415
LOINC:48065-7,4409
MDCTN:26953,4400
ICD9:V20.2,4397
ICD10:C18.9,4395
MDCTN:4425,4387
LOINC:4092-3,4384
ICD10:B18.2,4379
ICD10:J69.0,4377
DEPT|1070011001091|EPIC,4367
MDCTN:23458,4361
ICD10:M79.1,4358
ICD9:282.62,4356
MDCTN:82134,4356
ICD9:786.6,4353
ICD10:J44.0,4349
ICD10:I11.0,4339
MDCTN:326,4333
MDCTN:8749,4332
ICD9:V72.81,4331
CLIN|151|ADS,4330
ICD9:490,4326
ICD10:K76.0,4324
ICD9:492.8,4310
MDCTN:105903,4307
CPT:88112,4303
MDCTN:36776,4299
CLIN|557|ADS,4297
ICD10:H40.9,4296
ICD10:I50.30,4292
ICD10:G25.81,4288
MDCTN:3843,4282
ICD10:I63.9,4276
MDCTN:4712,4267
MDCTN:70838,4266
DEPT|1060286001001|EPIC,4265
MDCTN:28235,4262
MDCTN:10588,4259
MDCTN:19882,4258
ICD10:I48.92,4257
ICD10:Z85.828,4253
ICD10:I49.5,4248
MDCTN:5749,4240
ICD10:Z94.4,4237
ICD9:787.03,4236
ICD10:K21.0,4225
CLIN|477|ADS,4224
MDCTN:18398,4223
ICD9:397.0,4217
MDCTN:15853,4215
ICD10:E43,4212
DEPT|1070085373201|EPIC,4209
MDCTN:10319,4208
ICD9:V46.2,4206
LOINC:2888-6,4203
ICD10:M17.0,4203
ICD9:790.6,4197
ICD9:V15.81,4195
DEPT|1010322004001|EPIC,4193
DEPT|1010321002001|EPIC,4192
MDCTN:17456,4192
ICD9:172.9,4191
ICD10:D72.829,4189
ICD10:C78.7,4182
LOINC:664-3,4179
MDCTN:24559,4169
ICD9:583.81,4168
DEPT|1070048319001|EPIC,4166
MDCTN:76821,4165
CLIN|476|ADS,4163
ICD9:729.89,4163
DEPT|1060031001201|EPIC,4158
CPT:73630,4147
MDCTN:38285,4145
CLIN|036|ADS,4144
DEPT|1070011330191|EPIC,4141
ICD10:R53.81,4137
ICD10:C43.9,4134
DEPT|1070048360002|EPIC,4126
CPT:84165,4122
DEPT|1070011360015|EPIC,4111
MDCTN:63481062370|ADS,4110
ICD10:R63.3,4108
MDCTN:40840233,4104
ICD9:V58.63,4092
MDCTN:42162,4091
ICD9:250.40,4085
ICD9:153.9,4082
ICD10:F43.10,4080
ICD10:C85.90,4076
CLIN|886|ADS,4075
ICD10:K92.2,4066
ICD9:780.96,4065
ICD9:154.1,4063
ICD10:R52,4061
MDCTN:105633,4059
ICD10:M79.605,4059
MDCTN:28872,4044
DEPT|1070011345040|EPIC,4039
ICD9:788.41,4036
LOINC:57735-3,4035
MDCTN:54868098202|ADS,4028
ICD10:I70.0,4022
MDCTN:15113,4019
MDCTN:171057,4016
MDCTN:119646,4012
MDCTN:9900,4010
MDCTN:8250,4009
MDCTN:7318,4007
ICD9:413.9,4005
MDCTN:29272,4001
ICD9:599.70,4000
ICD10:E03.8,3996
DEPT|1070011001009|EPIC,3985
ICD9:478.19,3981
ICD9:719.47,3977
ICD9:459.81,3976
MDCTN:15341,3975
CPT:77427,3967
CLIN|400|ADS,3967
ICD10:M51.36,3967
CPT:71250,3959
ICD9:V49.83,3959
MDCTN:4996,3957
MDCTN:30264,3955
MDCTN:49999064990|ADS,3952
ICD10:G43.909,3951
ICD10:D61.818,3944
MDCTN:17465,3937
ICD10:A04.7,3931
MDCTN:4574,3930
MDCTN:400169,3930
ICD9:V58.81,3915
ICD10:D70.9,3907
ICD10:Z68.42,3904
MDCTN:2418,3899
MDCTN:42166,3898
DEPT|1060128001200|EPIC,3896
MDCTN:10368,3892
LOINC:2857-1,3889
MDCTN:8478,3886
MDCTN:42254031151|ADS,3884
ICD10:M79.604,3882
ICD10:E11.69,3882
LOINC:2458-8,3881
SOC_HIST:BRTH_CNTRL:1,3873
CPT:93016,3872
ICD10:Z45.2,3872
ICD9:277.03,3860
ICD9:737.30,3859
MDCTN:29048,3858
ICD9:995.92,3854
ICD9:574.20,3851
ICD9:607.84,3846
LOINC:14196-0,3846
ICD9:515,3843
DEPT|1061094403007|EPIC,3840
DEPT|1080046446005|EPIC,3836
ICD9:355.9,3831
MDCTN:127978,3818
ICD9:715.96,3818
MDCTN:29676,3816
MDCTN:400500,3816
MDCTN:4448,3812
MDCTN:9626,3810
MDCTN:58864068630|ADS,3810
MDCTN:67618010160|ADS,3810
ICD9:577.8,3804
MDCTN:27908,3804
ICD10:D57.00,3803
LOINC:3255-7,3800
DEPT|1070111320134|EPIC,3795
ICD10:R35.0,3792
MDCTN:40840146,3791
LOINC:19429-0,3789
CLIN|037|ADS,3788
PYR:301,3787
LOINC:53326-5,3779
CPT:78452,3773
ICD9:V08,3765
ICD9:V12.72,3755
MDCTN:8132,3753
MDCTN:40840488,3748
MDCTN:66267099120|ADS,3748
MDCTN:00186504031|ADS,3744
LOINC:10381-2,3737
DEPT|1070048360003|EPIC,3737
ICD9:99.28,3728
ICD9:V15.3,3728
MDCTN:68084035411|ADS,3728
MDCTN:9308,3727
DEPT|1060128001103|EPIC,3724
MDCTN:68387036530|ADS,3724
MDCTN:10471,3724
MDCTN:9183,3718
ICD10:Z80.3,3717
DEPT|1070000000018|EPIC,3716
LOINC:16935-9,3714
ICD9:199.1,3714
HCPCS:G0009,3713
NURS|EWR|ADS,3712
ICD10:Z86.010,3712
LOINC:20578-1,3708
ICD9:348.30,3706
ICD10:L97.519,3702
MDCTN:27698,3700
MDCTN:6677,3700
MDCTN:68387054330|ADS,3700
MDCTN:38100,3699
HCPCS:J3420,3695
CPT:86334,3694
CLIN|286|ADS,3693
MDCTN:54868451700|ADS,3690
ICD10:N28.1,3690
MDCTN:113267,3681
ICD10:Z88.6,3676
PYR:210,3675
MDCTN:8527,3666
MDCTN:7784,3660
MDCTN:68387041090|ADS,3658
ICD9:682.6,3655
ICD10:R92.8,3655
ICD9:724.02,3653
MDCTN:430016,3653
ICD9:38.93,3651
MDCTN:7753,3650
CLIN|175|ADS,3648
LOINC:2731-8,3643
MDCTN:40888083,3642
CLIN|196|ADS,3639
ICD9:197.7,3635
ICD9:276.69,3630
MDCTN:100803,3627
CPT:71260,3626
MDCTN:400091,3625
MDCTN:410019,3624
ICD9:204.10,3623
MDCTN:15797,3621
DEPT|1061166420033|EPIC,3619
ICD10:I31.3,3618
ICD9:786.07,3617
MDCTN:41831,3613
MDCTN:10321,3611
DEPT|1070011375102|EPIC,3610
MDCTN:55289011530|ADS,3610
ICD10:G89.3,3610
ICD9:V57.21,3606
DEPT|1070011322155|EPIC,3605
DEPT|1080436001004|EPIC,3603
DEPT|1080153449031|EPIC,3602
MDCTN:21824,3598
ICD9:V72.31,3598
MDCTN:400510,3597
ICD10:D57.1,3593
MDCTN:410002,3588
ICD10:E87.70,3587
CPT:70553,3583
NURS|3WST|ADS,3576
ICD9:578.9,3573
MDCTN:410036,3573
ICD9:300.4,3573
ICD9:362.01,3568
LOINC:19124-7,3567
CPT:97140,3564
ICD9:V45.86,3562
ICD10:E11.21,3552
MDCTN:11624,3551
MDCTN:16356,3551
ICD9:591,3549
ICD10:K80.20,3548
CPT:84443,3545
ICD9:197.0,3545
MDCTN:42163,3542
LOINC:2472-9,3539
MDCTN:00039006710|ADS,3538
MDCTN:127823,3535
ICD9:39.95,3533
MDCTN:104564,3529
ICD10:E84.0,3526
MDCTN:40841572,3523
ICD9:314.01,3521
ICD9:427.81,3520
ICD10:I45.81,3516
LOINC:19048-8,3514
MDCTN:104604,3506
ICD10:R20.0,3505
MDCTN:9350,3504
LOINC:14959-1,3501
LOINC:2112-1,3501
MDCTN:11371,3500
LOINC:1968-7,3500
MDCTN:410000,3500
ICD10:C20,3498
MDCTN:40840833,3496
ICD10:R62.7,3490
LOINC:800-3,3487
DEPT|1070048001223|EPIC,3486
ICD9:V53.31,3479
MDCTN:3699,3475
PYR:821,3462
DEPT|1070011001034|EPIC,3462
DEPT|1070011001007|EPIC,3459
CPT:99472,3459
MDCTN:5172,3453
DEPT|1061201420001|EPIC,3449
ICD10:K58.9,3448
ICD10:K52.9,3445
PYR:797,3435
MDCTN:408007104,3428
ICD10:J45.901,3427
ICD9:284.19,3425
DEPT|1081414429001|EPIC,3423
LOINC:5196-1,3422
MDCTN:39275,3421
MDCTN:408400903,3420
MDCTN:24384,3419
ICD9:88.56,3419
ICD10:C34.92,3417
CPT:77014,3415
MDCTN:400244,3414
MDCTN:2509,3412
CPT:90670,3411
MDCTN:10080,3404
LOINC:2890-2,3401
ICD9:305.60,3395
CPT:90960,3392
ICD9:715.16,3387
ICD9:296.20,3385
ICD9:788.30,3385
MDCTN:13982,3382
MDCTN:731,3378
ICD10:Z68.43,3377
ICD9:338.4,3374
MDCTN:10587,3373
CPT:99000,3368
ICD10:R49.0,3361
ICD10:R06.2,3355
MDCTN:54257076917|ADS,3354
LOINC:26507-4,3352
MDCTN:35942,3350
MDCTN:32128,3349
MDCTN:91349,3348
ICD9:996.81,3346
MDCTN:400200,3343
ICD9:428.23,3341
ICD9:V10.46,3337
ICD10:Z00.129,3337
CLIN|176|ADS,3331
ICD9:728.85,3328
MDCTN:23461,3323
MDCTN:59310057922|ADS,3318
ICD9:441.4,3318
MDCTN:4971,3317
DEPT|1070295001001|EPIC,3317
MDCTN:1756,3317
ICD10:I71.4,3314
MDCTN:2404,3313
DEPT|1030306002001|EPIC,3312
MDCTN:5168,3304
ICD10:N28.9,3300
MDCTN:29274,3299
MDCTN:18832,3298
MDCTN:19179,3298
ICD10:I49.3,3297
DEPT|1070011375095|EPIC,3296
CPT:90656,3296
ICD9:V62.84,3292
CLIN|130|ADS,3286
ICD9:682.9,3272
ICD9:V42.1,3264
ICD10:R45.851,3255
ICD9:V86.0,3254
ICD10:J96.00,3253
MDCTN:10452,3253
ICD9:507.0,3250
DEPT|1070193390001|EPIC,3247
DEPT|1030334022001|EPIC,3247
ICD9:333.94,3247
ICD10:C34.12,3247
DEPT|1061099420020|EPIC,3245
ICD9:793.80,3244
MDCTN:180698,3243
MDCTN:108121,3241
MDCTN:410024,3240
MDCTN:40840587,3239
MDCTN:33227,3236
DEPT|1070100320007|EPIC,3233
MDCTN:00039006013|ADS,3232
CPT:80053,3229
ICD9:494.0,3229
MDCTN:18293,3225
CLIN|187|ADS,3221
ICD10:R26.89,3219
MDCTN:408007087,3217
MDCTN:76518,3214
ICD9:V45.79,3212
DEPT|1080059428011|EPIC,3211
ICD9:428.9,3211
DEPT|1060094001001|EPIC,3211
MDCTN:68387037030|ADS,3210
MDCTN:70434,3205
MDCTN:30047,3204
ICD10:R74.0,3203
ICD10:M17.11,3202
LOINC:57751-0,3202
LOINC:22327-1,3194
ICD10:R20.2,3187
ICD10:E46,3186
ICD9:578.1,3176
DEPT|1070011001026|EPIC,3170
ICD10:J45.40,3169
ICD10:Z98.890,3169
ICD10:M62.838,3165
ICD9:719.40,3165
ICD10:R41.0,3162
DEPT|1061094420001|EPIC,3162
HCPCS:G0452,3162
MDCTN:35699,3161
CPT:93971,3161
ICD10:Z94.1,3161
ICD10:R26.2,3158
ICD10:J84.9,3158
ICD9:696.1,3157
MDCTN:35134,3156
ICD9:257.2,3156
ICD10:F33.1,3153
MDCTN:171249,3151
CLIN|781|ADS,3150
ICD10:N40.1,3150
MDCTN:163024,3149
ICD10:C91.10,3148
CLIN|070|ADS,3148
ICD9:272.2,3139
ICD9:V45.4,3139
MDCTN:3759,3134
ICD9:423.9,3133
MDCTN:14792,3131
MDCTN:129312,3130
ICD10:R09.89,3126
ICD10:R10.11,3126
ICD9:365.9,3126
ICD10:N63,3126
LOINC:4485-9,3122
ICD9:707.14,3118
ICD10:R78.81,3116
MDCTN:11364,3114
MDCTN:42549062656|ADS,3112
MDCTN:63481062970|ADS,3112
DEPT|50199001001001|EPIC,3110
ICD10:E83.51,3104
MDCTN:18922,3100
ICD10:I13.0,3099
CPT:99396,3099
MDCTN:103895,3098
LOINC:4498-2,3097
MDCTN:68387056506|ADS,3094
ICD10:N28.89,3094
MDCTN:40800024,3094
MDCTN:40840406,3090
MDCTN:1224,3090
CPT:76770,3089
MDCTN:89346,3089
MDCTN:21086,3088
MDCTN:00093075201|ADS,3088
ICD9:008.45,3085
MDCTN:54257076918|ADS,3084
ICD9:784.2,3079
MDCTN:112834,3078
DEPT|1070011001013|EPIC,3077
MDCTN:125994,3077
ICD9:440.0,3076
PRNT_LOC|1046999|EPIC,3075
MDCTN:168355,3073
MDCTN:410032,3072
CPT:76937,3069
MDCTN:4995,3068
MDCTN:21905,3066
MDCTN:27857,3061
ICD9:493.92,3058
ICD10:D68.9,3057
CLIN|006|ADS,3057
ICD9:427.9,3053
MDCTN:35135,3049
ICD10:K76.9,3049
MDCTN:3738,3048
ICD10:F03.90,3046
MDCTN:10610,3046
MDCTN:22960,3042
ICD10:I50.20,3042
ICD9:790.4,3039
CLIN|555|ADS,3039
LOINC:3051-0,3037
DEPT|1060097001043|EPIC,3037
MDCTN:9795,3032
MDCTN:28900,3032
ICD10:J96.02,3030
MDCTN:251,3029
DEPT|1070256320001|EPIC,3026
MDCTN:3841,3026
ICD10:J30.2,3026
ICD10:Z79.2,3021
ICD9:V14.1,3017
ICD9:410.71,3016
ICD10:Z01.810,3011
MDCTN:00088222033|ADS,3008
ICD10:C83.30,3007
CLIN|162|ADS,3006
ICD9:275.3,3004
DEPT|1070011362999|EPIC,3003
ICD9:242.90,3003
CPT:93970,3000
MDCTN:29169,2997
MDCTN:22560,2996
ICD9:V45.61,2996
ICD9:340,2995
MDCTN:8084,2991
NURS|3AD|ADS,2990
ICD10:G20,2990
MDCTN:37649,2989
MDCTN:28140,2985
MDCTN:9323,2983
ICD10:J81.1,2978
MDCTN:18918,2978
CPT:31231,2976
ICD9:719.7,2971
MDCTN:11421,2969
ICD9:787.3,2969
MDCTN:40697,2968
DEPT|1080185425009|EPIC,2966
ICD10:N31.9,2964
ICD10:M25.50,2962
ICD10:K92.1,2961
MDCTN:40699,2957
LOINC:31112-6,2956
MDCTN:98036,2954
ICD9:596.54,2953
ICD10:J45.30,2951
MDCTN:37650,2945
DEPT|1070011342210|EPIC,2935
ICD10:Z86.79,2928
ICD10:R29.898,2928
ICD9:625.9,2928
ICD10:J96.22,2928
MDCTN:9311,2926
MDCTN:68645022254|ADS,2926
MDCTN:00054001720|ADS,2926
CPT:76700,2925
CPT:94060,2925
CPT:99255,2925
CPT:45385,2924
ICD10:C78.00,2924
MDCTN:27907,2923
MDCTN:67544039960|ADS,2922
ICD9:722.4,2922
MDCTN:2475,2920
ICD9:455.0,2917
MDCTN:77174,2917
MDCTN:129003,2915
ICD9:789.01,2915
MDCTN:41382,2910
ICD9:45.16,2909
ICD9:784.42,2901
ICD10:M47.816,2900
MDCTN:3726,2896
MDCTN:89422,2888
MDCTN:5110,2886
ICD9:37.22,2880
ICD10:C79.9,2877
MDCTN:105901,2877
ICD9:305.20,2877
MDCTN:16357,2872
ICD10:M17.12,2871
DEPT|1070011322148|EPIC,2869
CLIN|245|ADS,2869
HCPCS:G8553,2867
MDCTN:436,2859
ICD9:584.5,2857
ICD9:V65.49,2845
MDCTN:900003,2832
ICD9:428.20,2830
MDCTN:2131,2830
ICD9:573.8,2824
ICD10:L30.9,2824
DEPT|1070129330177|EPIC,2823
MDCTN:40849127,2822
MDCTN:3724,2820
MDCTN:68387016660|ADS,2820
MDCTN:10012,2819
MDCTN:3733,2817
MDCTN:106278,2815
MDCTN:18195,2812
ICD10:I49.9,2809
CPT:90806,2808
ICD10:B20,2808
ICD9:V88.01,2808
ICD10:R11.10,2804
MDCTN:3698,2801
DEPT|1040328100001|EPIC,2800
DEPT|1070203355001|EPIC,2800
CPT:99205,2798
CPT:80076,2797
ICD9:382.9,2796
DEPT|1060099001058|EPIC,2796
MDCTN:129599,2795
ICD10:Z48.24,2795
ICD10:M79.671,2790
ICD10:Z91.81,2788
CPT:94729,2788
MDCTN:9977,2786
ICD10:B19.20,2785
ICD10:L03.116,2781
MDCTN:54868128501|ADS,2780
DEPT|1080046446001|EPIC,2778
MDCTN:104208,2778
MDCTN:410037,2777
CPT:45378,2777
MDCTN:00054457125|ADS,2776
ICD10:N18.2,2775
ICD9:V85.41,2771
MDCTN:119913,2767
ICD9:781.0,2766
ICD10:E29.1,2762
MDCTN:25425,2759
MDCTN:400238,2759
MDCTN:10470,2758
LOINC:882-1,2752
ICD10:M86.9,2749
CLIN|573|ADS,2748
MDCTN:8752,2747
MDCTN:11266,2744
CPT:99220,2744
MDCTN:170902,2742
DEPT|1080009442024|EPIC,2741
ICD10:M53.3,2739
ICD9:263.9,2738
DEPT|1070011001020|EPIC,2738
DEPT|1060093001104|EPIC,2738
ICD10:Z85.46,2736
MDCTN:410041,2734
MDCTN:54868451000|ADS,2732
MDCTN:8442,2732
DEPT|1070021320131|EPIC,2732
ICD10:N18.5,2729
MDCTN:25856,2728
ICD9:577.0,2725
ICD9:585.5,2723
CLIN|377|ADS,2720
CLIN|007|ADS,2717
LOINC:2091-7,2715
MDCTN:58864063730|ADS,2714
MDCTN:30072,2713
ICD10:J31.0,2712
MDCTN:6657,2707
MDCTN:121913,2707
HCPCS:G0439,2705
ICD9:791.0,2700
ICD9:276.0,2700
CPT:99221,2699
ICD10:M54.12,2696
ICD10:L40.9,2695
MDCTN:126175,2695
ICD10:I44.7,2694
ICD9:721.0,2693
MDCTN:11077,2692
ICD10:E11.319,2691
ICD10:R01.1,2689
DEPT|1080173432014|EPIC,2687
CPT:92012,2685
CPT:77080,2685
MDCTN:40840220,2685
ICD10:L03.115,2683
ICD9:426.3,2674
CPT:66984,2674
ICD10:R09.81,2672
ICD9:275.41,2670
ICD9:V45.71,2668
ICD10:J20.9,2664
MDCTN:10009,2663
LOINC:779-9,2662
MDCTN:2403,2661
DEPT|1070011370280|EPIC,2658
ICD10:J30.1,2656
MDCTN:119902,2655
ICD9:255.41,2654
ICD9:783.41,2653
ICD9:250.70,2651
MDCTN:10453,2651
DEPT|1070011001265|EPIC,2650
DEPT|1030313004001|EPIC,2649
CLIN|068|ADS,2646
ICD9:300.02,2644
CPT:90732,2642
MDCTN:28224,2641
MDCTN:40840788,2638
MDCTN:19146,2637
DEPT|1080059428010|EPIC,2634
ICD10:Z95.811,2633
MDCTN:18313,2632
MDCTN:126152,2632
MDCTN:430021,2631
ICD9:790.7,2630
CLIN|459|ADS,2626
LOINC:16251-1,2626
DEPT|1060160001708|EPIC,2625
ICD10:K31.84,2625
ICD9:358.00,2625
LOINC:16252-9,2624
MDCTN:110427,2623
MDCTN:6656,2623
LOINC:16998-7,2622
ICD10:N13.30,2618
CLIN|535|ADS,2618
ICD10:B96.20,2617
ICD9:786.52,2616
MDCTN:39522,2613
ICD9:354.0,2608
MDCTN:106364,2608
CLIN|128|ADS,2606
ICD10:I82.409,2606
